artist_id,total_followers,genres,name,artist_popularity
22wbnEMDvgVIAGdFeek6ET,3964537,['singer-songwriter pop'],Benson Boone,86
1GlMjIezcLwV3OFlX0uXOv,190286,"['movie tunes', 'tagalog worship']",Lea Salonga,61
7FBcuc1gsnv6Y1nwFtNRCb,9111394,"['emo', 'modern rock', 'pop punk', 'pov: indie', 'rock']",My Chemical Romance,81
46VWDbmWmzvPBTmkSr25gM,552146,"['british soul', 'contemporary r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",Marsha Ambrosius,47
1W7FNibLa0O0b572tB2w7t,1853974,['bedroom soul'],Pink Sweat$,67
0ZxZlO7oWCSYMXhehpyMvE,659537,['pov: indie'],COIN,62
6XwwFnewNgWp81MYMK8zLq,288166,"['romanian house', 'romanian pop']",Edward Maya,69
1Cs0zKBU1kc0i8ypK3B9ai,26459590,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",David Guetta,90
52aHqEQZ802daFzuMHfcES,16283,[],El Cata,58
0gBcXRfO4AlJXZ901E9vs0,1755,[],Lucky Guess,39
79FMDwzZQxHgSkIYBl3ODU,2627865,"['contemporary country', 'country', 'country road']",Trace Adkins,62
5Ppie0uPnbnvGBYRwYmlt0,575291,"['contemporary country', 'modern country pop']",Megan Moroney,77
3rWZHrfrsPBxVy692yAIxF,2754669,"['afrofuturism', 'pop', 'post-teen pop', 'pov: indie']",WILLOW,72
58etTNn7xmsQZhjnfjpAXL,301718,"['alternative rock', 'funk metal', 'post-grunge']",Porno for Pyros,43
5imUS9dQyCbAjUEJJ9QyWC,727751,"['alternative metal', 'funk metal', 'industrial metal', 'nu metal', 'rap metal']",Powerman 5000,54
7o95ZoZt5ZYn31e9z1Hc0a,1833329,"['dance pop', 'pop', 'post-teen pop']",Natasha Bedingfield,75
6x2LnllRG5uGarZMsD4iO8,4783246,"['contemporary country', 'country', 'country road', 'modern country rock']",Thomas Rhett,75
0fA0VVWsXO9YnASrzqfmYu,7294448,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",Kid Cudi,80
7slfeZO9LsJbWgpkIoXBUJ,7683704,"['latin pop', 'mexican pop', 'puerto rican pop']",Ricky Martin,73
7qAcXJgt1PWnxwUgxMdyuk,919905,"['alternative metal', 'nu metal', 'post-grunge']",SICK PUPPIES,58
2PQ8Oi3plUlY4vmFOEOQdc,0,[],Young Adelaide Voices with Christie Anderson,0
4MiTNnnkM2qPpZjnClUcGa,76,[],New Boyz & Rock Mafia,16
01QTIT5P1pFP3QnnFSdsJf,1915074,"['chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",Lupe Fiasco,68
3KV3p5EY4AvKxOlhGHORLg,6771856,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",Jeremih,76
6vbY3hOaCAhC7VjucswgdS,1138771,"['chicago rap', 'dirty south rap', 'gangster rap', 'trap']",Twista,67
3FUY2gzHeIiaesXtOAdB7A,4355815,"['dance pop', 'neo mellow', 'pop', 'pop rock']",Train,76
2QYEvpsWUOjqaYuxDPTCmV,124086,['pop rap'],Diddy - Dirty Money,52
26AHtbjWKiwYzsoGoUZq53,3813910,"['a cappella', 'viral pop']",Pentatonix,76
6eVWXmKBW7Iltub01D9R1c,87111,"['bossbeat', 'modern alternative pop']",Valerie Broussard,57
1KYszkVzlhV3rAqmAcYIgd,2027313,['post-teen pop'],Victorious Cast,60
0C0XlULifJtAgn6ZNCW2eu,7561612,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",The Killers,79
4Pb4bahbtpK9nkdfp4bHgi,5023,[],Ryan Elder,47
4dpARuHxo51G3z768sgnrY,60366484,"['british soul', 'pop', 'pop soul', 'uk pop']",Adele,87
03NN8FAKofZU6phsfHLKPw,41337,[],Chris Brown,67
4JbmXqez7WvTggoxn3UpVT,39899,['atlanta bass'],Ghost Town DJs,48
7BAaznGSsqcksud4R5ou5z,49938,['nyc rap'],Cory Gunz,57
1XlLhtgJjC4ROQZilBZAvw,440416,['singer-songwriter pop'],Nic D,68
0Bvs8yPjrQSbmVIRqSg1Sp,464471,"['contemporary country', 'country', 'country dawn', 'country road']",Thompson Square,47
0YWxKQj2Go9CGHCp77UOyy,2684527,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']",Fabolous,66
3AQRLZ9PuTAozP28Skbq8V,8306747,"['celtic rock', 'pop']",The Script,78
4iHNK0tOyZPYnBU7nGAgpQ,10655016,"['dance pop', 'pop', 'urban contemporary']",Mariah Carey,83
3crnzLy8R4lVwaigKEOz7V,928939,"['cali rap', 'gangster rap', 'hyphy', 'oakland hip hop', 'west coast rap']",E-40,68
0OWToUlGPyXUSAcrCZxu3g,52029,[],MC BXB,53
1fZpYWNWdL5Z3wrDtISFUH,561207,"['austin americana', 'austindie', 'indie folk', 'new americana', 'seattle indie', 'stomp and holler']",Shakey Graves,61
7qvsLYsYP0MHD7jkdv6DAG,1154114,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",Sara Evans,54
7vsHbcgOIbaeMqv3GvvHdO,29671,"['classic soul', 'souldies']",Sunny & The Sunliners,38
6z1cicLMt9XArxN10q7m8a,832896,"['atl hip hop', 'dirty south rap', 'futuristic swag', 'southern hip hop', 'trap']",Travis Porter,58
26T3LtbuGT1Fu9m0eRq5X3,3932584,"['modern alternative rock', 'modern rock', 'pov: indie', 'punk blues', 'rock']",Cage The Elephant,76
2rIaXMzFroqNiyyTkayeWU,25787,[],Garrett Hedlund,41
1dBKhi7RDKuWyIq6ywgZoY,296,[],Buzz on the Track,37
1OEqn1sz93LEk4xqzq4tBe,41762,['country dawn'],the JaneDear girls,26
23fqKkggKUBHNkbKtXEls4,8495344,"['edm', 'pop', 'pop dance', 'tropical house']",Kygo,82
6TIYQ3jFPwQSRmorSezPxX,5415248,"['ohio hip hop', 'pop rap']",mgk,79
6Wr3hh341P84m3EI8qdn9O,2776707,"['alternative metal', 'chicago hardcore', 'chicago punk', 'hardcore punk', 'modern rock', 'pop punk', 'post-grunge', 'punk']",Rise Against,73
4NVjldBwjF0DzudAiLvti0,6050,[],New Hollow,26
2RTUTCvo6onsAnheUk3aL9,4521705,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",3 Doors Down,73
20JZFwl6HVl6yg8a4H3ZqK,12422336,['pop'],Panic! At The Disco,78
2RQXRUsr4IW1f3mKyKsy4B,3577392,"['pov: indie', 'singer-songwriter pop']",Noah Kahan,86
137W8MRPWKqSmrBGDBFSop,11440585,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Wiz Khalifa,83
2PaRhxWFaqCUZybJDDoNrf,452683,"['contemporary country', 'country', 'country dawn', 'country road']",Jana Kramer,47
7pEVNuJRlpDXlsrcq32yHp,195111,['modern country pop'],Atlus,61
1ZKqrja0WvbSssYNFO3lzs,405454,['pop rap'],New Boyz,50
4VDxLGDGHPvBwHNJMYePMm,13,[],Glee,2
79DOwuMzV2h4es3em0t002,9103,[],Eric Turner,49
0MXwnhyYMeEfij4dl2YIQ4,47406,[],Grant Gustin,41
4akybxRTGHJZ1DXjLhJ1qu,1765966,"['gospel', 'gospel r&b']",Kirk Franklin,64
2t2XKfWKLXpFIjFwy1K8wx,891715,"['country road', 'outlaw country']",Aaron Lewis,59
7jy3rLJdDQY21OgRLCZ9sD,12163181,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",Foo Fighters,78
5v8jlSmAQfrkTjAlpUfWtu,542208,"['adult standards', 'easy listening']",Perry Como,70
7tm9Tuc70geXOOyKhtZHIj,124073,"['bass house', 'house', 'tech house']",Chris Lorenzo,59
0c173mlxpT3dSFRgMO8XPh,11243488,"['detroit hip hop', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",Big Sean,78
3RPSiPE52CDyLxgKfwxiJq,6,[],Walking Naked Mary,0
6eKWqnckwdIlSnjaYgIyxv,835362,"['classic texas country', 'contemporary country', 'country', 'country road', 'heartland rock']",Eli Young Band,59
6B5c4sch27tWHAGdarpPaW,3527872,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']",Seether,71
0F58iilfZWiLrxyhsVOdQV,49449,['worship'],Tiffany Hudson,62
7HV2RI2qNug4EcQqLbCAKS,177544,"['broadway', 'hollywood', 'show tunes']",Keala Settle,66
3Vl9fyKMIdLMswk8ai3mm9,144637,"['electropop', 'social media pop']",Rebecca Black,50
2qoQgPAilErOKCwE2Y8wOG,1376076,['southern hip hop'],GloRilla,83
43sZBwHjahUvgbx1WNIkIz,3613055,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",Creed,75
3SYGWAHCe31oykdeUPpoJp,1242980,['post-teen pop'],Miranda Cosgrove,47
7tYKF4w9nC0nq9CsPZTHyP,24486104,"['pop', 'r&b', 'rap']",SZA,91
31Bh5G3Q9JzwqPpHDLIQtW,110978,['christian pop'],Jervis Campbell,60
3b8QkneNDz4JHKKKlLgYZg,5471063,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",Florida Georgia Line,73
369G5DRwe0MjvyOoyyVXGN,50532,[],Sara Ramirez,42
45gHcnDnMC15sgx3VL7ROG,1275426,"['detroit trap', 'southern hip hop', 'trap']",42 Dugg,72
31HjiqargV4NAw4GZqUale,1851995,"['dirty south rap', 'miami hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Ace Hood,56
1bj5GrcLom5gZFF5t949Xl,1180672,"['disco house', 'edm', 'electro house', 'filter house', 'house', 'pop dance', 'vocal house']",Martin Solveig,63
6rJqqRce0Kvo2dJUXoHleC,1483227,"['contemporary country', 'country', 'country road', 'country rock']",Alabama,67
6sFIWsNpZYqfjUpaCgueju,4960705,"['canadian pop', 'dance pop', 'pop']",Carly Rae Jepsen,73
4VhL8KLjVso4vLfOLVViTb,1337159,"['pop', 'post-teen pop']",Bridgit Mendler,63
1n2pb9Tsfe4SwAjmUac6YT,1934316,"['contemporary country', 'country', 'country road']",Jake Owen,65
2Zi3RrdQqk63Xj0914STkS,363256,"['movie tunes', 'post-teen pop', 'vapor pop']",Naomi Scott,65
5AS4y4rlmbUYDCdg35qmI9,62683,"['trap latino', 'urbano latino']",paopao,59
2NrprO4CludRmaWtpqud10,56118,[],Rivo,68
7jmTilWYlKOuavFfmQAcu6,1580168,"['adult standards', 'operatic pop', 'soft rock']",Barbra Streisand,64
7gP3bB2nilZXLfPHJhMdvc,3876189,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']",Foster The People,74
77IURH5NC56Jn09QHi76is,1727844,['detroit hip hop'],Bad Meets Evil,62
1Lbuv3aiWkUkCnw0okZ4Fh,366,['background jazz'],Songbird Trio,43
2DlGxzQSjYe5N6G9nkYghR,13326515,"['dance pop', 'pop', 'urban contemporary']",Jennifer Lopez,77
33ScadVnbm2X8kkUqOkC6Z,13027288,"['latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",Don Omar,84
1f5GqyOPo0CkotzzRwviBu,1084971,"['comedy rap', 'comic']",The Lonely Island,60
2AQjGvtT0pFYfxR3neFcvz,2447766,"['dance pop', 'pop', 'post-teen pop', 'urban contemporary']",Jordin Sparks,65
4x3CdMQ3YjnPn4Evhyni5y,340024,"['gospel', 'gospel r&b']",Kierra Sheard,53
6ZV6lGY0prbqpTD0Md8i29,1041126,"['contemporary country', 'country', 'country road', 'modern country rock']",Scotty McCreery,60
1v3tdpIdBSW14rHUfiEVOv,679871,"['contemporary country', 'country', 'country dawn', 'country road']",Lauren Alaina,65
7urq0VfqxEYEEiZUkebXT4,1242127,"['atl hip hop', 'boy band', 'contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",112,67
3Qp9Qtdb5G8QYHWfe5qxi0,40727,['southern gospel'],Ernie Haase & Signature Sound,37
4kKaAWGdu6WW0W415RWaQA,1040885,"['chicano rap', 'latin hip hop', 'texas latin rap']",South Park Mexican,62
4LLpKhyESsyAXpc4laK94U,11034268,"['hip hop', 'pittsburgh rap', 'rap']",Mac Miller,83
4gzpq5DPGxSnKTe4SA8HAU,54849008,"['permanent wave', 'pop']",Coldplay,91
2OTfr6S2kuHRYStjt1IkY6,959510,['post-teen pop'],Victoria Justice,60
2oX42qP5ineK3hrhBECLmj,1257699,"['neo mellow', 'post-teen pop']",Andy Grammer,71
44PA0rCQXikgOWbfY7Fq7m,1148482,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop', 'southern hip hop']",Ying Yang Twins,64
2wwMTLM2da1sa2JcJslf8W,186603,['stomp and holler'],Heartless Bastards,45
5DYAABs8rkY9VhwtENoQCz,1269929,"['neo mellow', 'pop rock']",Gavin DeGraw,62
5lwmRuXgjX8xIwlnauTZIP,23188347,"['bachata', 'latin hip hop', 'latin pop', 'trap latino', 'urbano latino']",Romeo Santos,85
39dTY1F07rdtbJ1zgjDQOe,82097,"['corridos tumbados', 'sad sierreno']",Angel Perez,42
5e4Dhzv426EvQe3aDb64jL,3161550,"['canadian country', 'canadian pop', 'contemporary country', 'country', 'country dawn']",Shania Twain,74
6VJqy1YyzrK4ZhgGs9cNTy,22073,[],Angie Martinez,39
4bbloxL2d1IeYwuT2eIgib,254183,['classic texas country'],Casey Donahew,54
7gOdHgIoIKoe4i9Tta6qdD,7670836,"['boy band', 'pop']",Jonas Brothers,76
4D75GcNG95ebPtNvoNVXhz,3946128,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance']",AFROJACK,74
7ktfHO2lbbitMfLG2n7VHo,4883,['dark r&b'],Xenia,40
757FXqX0Osk2pqtgv4E5v4,98482,"['melodic dubstep', 'pop edm']",NURKO,51
08GQAI4eElDnROBrJRGE0X,12327571,"['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']",Fleetwood Mac,83
7KTN4G12LzcfwidMDJIiSq,1,[],Dog Domi,16
6sCbFbEjbYepqswM1vWjjs,4924121,"['pop', 'post-teen pop']",Zendaya,71
6AVLthptCPhfrxlHadOBJD,1797753,"['hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",Jill Scott,59
19k8AgwwTSxeaxkOuCQEJs,4615408,"['country rap', 'modern country pop', 'nashville hip hop', 'tennessee hip hop']",Jelly Roll,83
5q8HGNo0BjLWaTAhRtbwxa,3006597,"['contemporary country', 'country', 'country road', 'modern country rock']",Brantley Gilbert,67
21OabQwzpxuFNxp7p781Ao,5820,[],Aatig,58
3ppkM4QtM781APpaX7H9t7,45280,['deep talent show'],Dia Frampton,48
7dy37FSkbn3Zc4xul0xjpe,3277,[],Adam Yokum,39
2CnJJITnV40TB5UtCRhwIZ,27671,[],Wakyin,59
3tB8VKd0rtEnc9x8l78ymo,8071,[],Sabi,57
6FBDaR13swtiWwGhX1WQsP,8635049,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']",blink-182,79
0BmLNz4nSLfoWYW1cYsElL,390977,['romanian pop'],Alexandra Stan,64
0SwO7SWeDHJijQ3XNS7xEE,3244354,"['alternative rock', 'indie rock', 'indietronica', 'modern rock', 'rock']",MGMT,75
3q7HBObVc0L8jNeTe5Gofh,16117039,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",50 Cent,85
5XTn5Az9AcSKu0oaauC5ES,69195,"['chillhop', 'lo-fi beats', 'portland hip hop']","quickly, quickly",42
5oNgAs7j5XcBMzWv3HAnHG,1425676,"['dirty south rap', 'philly rap', 'southern hip hop', 'trap']",DJ Drama,66
51xJF4OqJPHWop1fv0VVyd,201548,['meme'],Kreayshawn,46
4NGiEU3Pkd8ASRyQR30jcA,374375,"['acoustic pop', 'neo mellow']",Matt Nathanson,52
5t28BP42x2axFnqOOMg3CM,6565996,"['alternative metal', 'groove metal', 'nu metal']",Five Finger Death Punch,75
0X2BH1fck6amBIoJhDVmmJ,12679077,"['indietronica', 'metropopolis', 'pop', 'uk pop']",Ellie Goulding,81
2NQEwAVHBNcI0tGMLlWwF1,482808,"['acoustic pop', 'neo mellow']",Mat Kearney,54
7Ip2u3e5Nv6fFb5xyIHxEE,253398,"['dance pop', 'electropop']",DEV,63
5lckATQU3N7Ralsw3VfnRb,188076,"['contemporary r&b', 'neo soul']",Calvin Richardson,42
5WUlDfRSoLAfcVSX1WnrxN,28960123,['pop'],Sia,86
5nGIFgo0shDenQYSE0Sn7c,4931644,['alternative metal'],Evanescence,76
1jiZvw42D4oquLl24x2VWV,30710,[],Lefty Gunplay,67
40xbWSB4JPdOkRyuTDy1oP,2411380,"['dance pop', 'pop', 'post-teen pop']",Nicole Scherzinger,63
4njdEjTnLfcGImKZu1iSrz,2077345,"['la indie', 'modern alternative rock', 'modern rock', 'rock', 'stomp pop']",AWOLNATION,63
2wSgVsgLUZeDJwoLcPO7ny,634265,"['contemporary country', 'country', 'country dawn', 'country road']",Pistol Annies,53
1lE6SEy8f84Zhjvp7r8yTD,334320,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']",Syleena Johnson,68
6Sb8EHpZvyjSTT5KD9DjUZ,451567,"['classic country pop', 'country', 'country road', 'country rock', 'nashville sound']",Ronnie Milsap,56
67nwj3Y5sZQLl72VNUHEYE,4169004,"['pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",Wale,71
4V8LLVI7PbaPR0K2TGSxFF,17873698,"['hip hop', 'rap']","Tyler, The Creator",95
4j56EQDQu5XnL7R3E9iFJT,1629980,"['indietronica', 'modern alternative rock', 'modern rock', 'pov: indie', 'stomp and holler']",Young the Giant,67
33qOK5uJ8AR2xuQQAhHump,3440911,[],Teddy Swims,87
1R6Hx1tJ2VOUyodEpC12xM,1502444,"['classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",Jim Croce,71
5xuNBZoM7z1Vv8IQ6uM0p6,2398544,"['dance pop', 'pop', 'post-teen pop']",JoJo,64
20p0HGs59BXCl5dbPAI4kX,1291,[],Let It Bloom,49
3Isy6kedDrgPYoTS1dazA9,4934375,"['dance pop', 'dancehall', 'pop', 'pop rap']",Sean Paul,82
0rmHv7X9nUbKzASBwl7MOf,1747,[],McClain,2
0zOcE3mg9nS6l3yxt1Y0bK,4099139,"['neo mellow', 'piano rock', 'pop', 'pop rock']",The Fray,73
2yLzlEFtIS0Q9UkyBZdQA7,1138836,"['modern country pop', 'singer-songwriter pop']",Jessie Murph,76
7352aRY2mqSxBZwzUb6LmA,1515398,"['dance pop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",Bow Wow,61
5OSQDUNmll299ldFIF1Dau,349004,"['neo classical metal', 'progressive metal']",Trans-Siberian Orchestra,61
7mnBLXK823vNxN3UWB7Gfz,4058217,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock']",The Black Keys,73
6TQj5BFPooTa08A7pk8AQ1,963658,"['edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'vocal house']",Kaskade,66
7H6dkUChT5EoOQtUVMg4cN,1243314,"['contemporary country', 'country', 'country road', 'modern country rock']",Hunter Hayes,57
1z7b1Pr1rSlvWRzsW3HOrS,5271075,"['hawaiian hip hop', 'pop rap']",Russ,77
29AiXKmv12zkDsiVwzTDng,80264,['chicano rap'],Young Drummer Boy,48
5he5w2lnU9x7JFhnwcekXX,7645521,"['brostep', 'complextro', 'edm', 'electro', 'pop dance']",Skrillex,77
25NQNriVT2YbSW80ILRWJa,1879663,"['contemporary country', 'country', 'country dawn', 'country road']",Faith Hill,64
1vCWHaC5f2uS3yhpwWbIA6,23121183,"['dance pop', 'edm', 'pop', 'pop dance']",Avicii,81
6NzM38IkXdbQsQ4qW9CG7z,39171,['hip pop'],Amil,45
2iOv2a8p88ODjRF2Xoeuwk,10406,[],T99zy,42
3GMoVpWJy4smKuxFuFTwXC,189345,"['funk', 'new jack swing', 'p funk', 'post-disco', 'quiet storm']",Roger,67
3MHaV05u0io8fQbZ2XPtlC,8086007,"['bachata', 'latin hip hop', 'latin pop', 'urbano latino']",Prince Royce,77
3kVUvbeRdcrqQ3oHk5hPdx,1207853,"['indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'pov: indie']",GROUPLOVE,65
5nCi3BB41mBaMH9gfr6Su0,3076543,"['baroque pop', 'metropopolis', 'neo mellow']",fun.,68
1t20wYnTiAT0Bs7H1hv9Wt,993155,['indie poptimism'],EDEN,61
7o9Nl7K1Al6NNAHX6jn6iG,411820,['pop rap'],Travie McCoy,65
49mHZzhcsoQB1JXWv8Q9gU,130768,"['atl hip hop', 'futuristic swag']",V.I.C.,51
3oAazIwC0nAYkOKVQPUC38,19962,[],Sirah,55
44JEJiBvti7NiEhAfzWstv,925740,"['dfw rap', 'memphis hip hop', 'southern hip hop', 'trap']",MO3,61
2AsusXITU8P25dlRNhcAbG,2211942,['australian pop'],Gotye,72
3bGXaFVQLASmDMdjjeJr8a,1481068,"['contemporary country', 'country', 'country road']",Montgomery Gentry,58
5QNm7E7RU2m64l6Gliu8Oy,1171981,"['contemporary country', 'modern country pop']",HARDY,75
2cnMpRsOVqtPMfq7YiFE6K,6293937,"['album rock', 'classic rock', 'hard rock', 'rock']",Van Halen,73
3rIZMv9rysU7JkLzEaC5Jp,3100149,"['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock']",Snow Patrol,71
2FvjP4xMXLotgRAztLbLX0,8263,[],The Most Wanted,15
00FQb4jTyendYWaN8pK0wa,41855462,"['art pop', 'pop']",Lana Del Rey,92
2Q9tMBg4Wce9mhInwrQIo1,382,[],#1 Glee Club,4
5fi7lIgJGH3RgUpJYcffQ7,605039,[],4batz,67
6XpaIBNiVzIetEPCWDvAFP,10644418,"['dance pop', 'pop']",Whitney Houston,78
20sxb77xiYeusSH8cVdatc,8012325,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Meek Mill,75
7lbX2TQTHawmdlhNuXDzHs,2542,[],Lindsey Stamey,51
2hJPr4lk7Q8SSvCVBl9fWM,1265047,"['contemporary country', 'country', 'country road', 'modern country rock']",Kip Moore,62
7CajNmpbOovFoOoasH2HaY,22944193,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",Calvin Harris,87
2r8r62VGJKGi463aH1HJUZ,713409,"['dirty south rap', 'southern hip hop', 'trap']",Kirko Bangz,51
7c0XG5cIJTrrAgEC3ULPiq,5729849,"['hip hop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",Ty Dolla $ign,84
4AK6F7OLvEQ5QYCBNiQWHq,37626341,"['boy band', 'pop', 'post-teen pop', 'talent show']",One Direction,90
7mWF9KLJnw7RBibAnNOSB9,1186,[],Original Cast of Stereophonic,34
2CIMQHirSU0MQqyYHq0eOx,2819986,"['canadian electronic', 'complextro', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house']",deadmau5,68
7M01Sjg7Zf1l7ZdVhv7e6M,0,[],So Good On The Beat,0
5LHRHt1k9lMyONurDHEdrp,7031328,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Tyga,79
2ZavqCJe7uqkRpISes0NFi,282590,['cali rap'],Iamsu!,57
5T0MSzX9RC5NA6gAI6irSn,321130,"['neo soul', 'r&b']",Estelle,68
63MQldklfxkjYDoUE4Tppz,2457052,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",M83,72
763w5tBEIabHugoCmBFgfb,13080,['krushclub'],Karmadiesz,47
58AqJv0sDFPFnnBcLT8eeX,1111135,['post-teen pop'],Bella Thorne,43
5TLQArskPwpPQULjjE2tsW,14237,[],Alex Lacamoire,72
1ruutHJcECI7cos2n5TqpO,28870,['deep dance pop'],Nayer,71
1sDVuztNhGcetCLChkleDA,3009519,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",Michel Teló,60
1zhIzONVRlTfD1VQRauHMl,888186,"['contemporary country', 'country', 'country road']",Chris Cagle,49
17lzZA2AlOHwCwFALHttmp,8138291,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2 Chainz,76
3ScY9CQxNLQei8Umvpx5g6,1880488,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",Fat Joe,69
4dwdTW1Lfiq0cM8nBAqIIz,3539823,"['folk-pop', 'metropopolis', 'modern rock', 'stomp and holler']",Of Monsters and Men,69
2DLlb2Se6eF0mMTYffyAcn,79147,"['abstract beats', 'neo r&b', 'vapor twitch']",IAMNOBODI,54
7Kp7SzuRuNiPFCy7JIwnLx,514578,"['atl hip hop', 'dirty south rap', 'futuristic swag', 'trap']",Ca$h Out,49
7axZFTseO96HmG1u4ABDAI,120643,[],RØRY,53
2Hkut4rAAyrQxRdof7FVJq,2390834,"['album rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'progressive rock', 'rock']",Rush,66
7rkW85dBwwrJtlHRDkJDAC,3503942,"['canadian hip hop', 'canadian trap', 'melodic rap', 'rap', 'trap']",NAV,73
1hlXIybvN1I8r3ooBEkYRh,54797,['deep talent show'],Juliet Simms,35
7kjqkL4lIUyxO4HLzpRYo9,65094,['dark trap'],99zed,60
3pbi8H08p95NUZ7m6ybxUV,12205,[],Static Major,62
302jOsgU7aZW71XhLem57k,3065,['deep talent show'],Jermaine Paul,44
7CckquWatDQSr3PFKkjM8M,19606,['movie tunes'],Susan Egan,54
4we5S2VLjgY9KzIzApL1KI,37465,['pop rock'],Ryan Tedder,58
3C6chBmZ9wzisBhoh8G2nK,177731,"['new romantic', 'new wave pop', 'synthpop']",Naked Eyes,52
1dID9zgn0OV0Y8ud7Mh2tS,2432475,"['contemporary country', 'country', 'country road', 'modern country rock']",Dustin Lynch,67
6p5JxpTc7USNnBnLzctyd4,1126662,"['folk-pop', 'neo mellow', 'pop rock']",Phillip Phillips,62
5VPtDTD7IRhJ4N322GNFJj,37823,[],Tomo,62
5fMUXHkw8R8eOP2RNVYEZX,2699597,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop dance']",Diplo,79
16oZKvXb6WkQlVAjwo2Wbg,5544242,"['folk-pop', 'modern rock', 'neo mellow', 'stomp and holler']",The Lumineers,79
53XhwfbYqKCa1cC15pYq2q,55327501,"['modern rock', 'pop', 'rock']",Imagine Dragons,89
2RfscHz3ooemLWvQslMeqm,5255,[],Glass Trio,57
4m4SfDVbF5wxrwEjDKgi4k,2607716,"['dance pop', 'pop', 'post-teen pop', 'talent show']",Cher Lloyd,60
3Ngh2zDBRPEriyxQDAMKd1,2564495,"['neo mellow', 'pop rock', 'post-grunge']",Matchbox Twenty,69
7h5oEr0hzlM0GFQMrgEwSo,25335,['north carolina hip hop'],Driicky Graham,24
1g1tLHbDxoRPcK2741GklA,112,[],"Promises, Promises Ensemble (2010)",18
4jWGfUCFeTu5e0wprRhHXR,641740,"['crunk', 'dirty south rap', 'new orleans rap']",Big Tymers,52
1KCSPY1glIKqW2TotWuXOR,17333896,"['dance pop', 'pop']",P!nk,82
6vXTefBL93Dj5IqAWq6OTv,5577542,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",French Montana,76
6eUKZXaKkcviH0Ku9w2n3V,117362743,"['pop', 'singer-songwriter pop', 'uk pop']",Ed Sheeran,89
4SsMf4SjhOlSqEitcprgBt,727322,"['ccm', 'christian alternative rock', 'christian music']",Big Daddy Weave,58
0cQbJU1aAzvbEmTuljWLlF,2928794,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']",No Doubt,70
